Gun Margareta del (-Nilsson),2
Alberto Adela,1
Peter Adelaar,2
Irfan Adelbi,1
"Ayodele ""Dele"" Adeleye",1
Andr Adelheim,2
"Hugh Jean ""Danny"" Adeline",1
Antoine Adelisse,1
Beatrice Adelizzi,1
Marcel Louis Ernest Alfred Charles Albert Adelon,2
Lambert Adelot,2
Abrar Osman Adem,2
Biko Adema,1
Joost Adema,1
Ademir Roque Kaefer,2
Hoche Yaya Aden,1
Ibrahim Mohamed Aden Gedi,2
Jama Awil Aden,1
Jama Mohamed Aden,3
Olapade Charles Adeniken,7
Aminat Oluwafunmilayo Adeniyi,1
Adenzia Aparecida Ferreira da Silva,2
Esau Adenji,3
Margaret Adetutu Adeoye,1
Alfred Ader,1
Berhane Adere Debala,3
Hanns Aderhold,1
Nyakisi Adero,1
Ademola Adeshina,1
Adsio Alves Machado,1
Adeoye Adetunji,1
Adevaldo Virglio Netto,1
Isiaq Adeyanju,4
Fatai Adeyemo,1
Cary Glen Adgate,3
Kamal Bahadur Adhikari,1
David Adiele,1
Paul Adiga,1
Moriam Seun Adigun,1
Arman Adikyan,1
Haydy Morsy Adil,1
Mirza Adil,1
Adel Mohamed Adili,2
Adilson de Freitas Nascimento,3
Hammed Adio,3
Antonio R. Adipe Marrone,1
Ilana Adir (-Kamarshik),1
Evelyn Adiru,1
Badathala Adisekhar,2
Franck Adisson,3
Adiyasambuu Tsolmon,1
Jikirum Adjaluddin,4
"Richard ""Richy""  Adjei",2
Sammi Adjei,1
Denos Adjima Beche,1
Christian Donfack Adjoufack,1
Amanda Jo Adkins (-Schneider),1
"Bradley Don ""Brad"" Adkins",1
"Charles ""Chuck"" Adkins",1
Derrick Ralph Adkins,1
"Robert Edward ""Bob"" Adlard",1
Alan Adler,3
Daniel Adler,3
Egon Adler,2
"Margarete ""Grete"" Adler",3
Harry Herchel Adler,1
Lena Kristina Adler,6
Uwe Adler,2
Herman Aleksandrovich Adlerberg,1
Gregor Nils Henric Adlercreutz,2
Nils August Domingo Adlercreutz,3
Anna Mrtha Vilhelmina Adlerstrhle (von Oelreich-),1
Jonna Eva-Maj Adlerteg,4
Erik William Adlerz,7
Mrta Elvira Adlerz (-Hermansson),2
Hans Adlhoch,2
"Rebecca ""Becky"" Adlington",4
Katrin Adlkofer,2
Hamdi Adly El-Seoudi Ibrahim,1
Sad Admane,1
Jane Admans,1
Megra Admassou,1
Adriana Johanna Jacoba Admiraal-Meijerink,2
Khadour Adnan,1
Mustapha Adnane,2
Gadi Ado,2
Adogon,1
Christopher Silas Adolf,1
Josef Adolf,1
Ruth Adolf,2
Ricardo Adolfo,1
Jan Erik Adolfsen,1
Karl Tage Herbert Adolfsson,1
Lars Olof Melker Adolfsson,2
ke Ronnie Adolfsson,6
Sune Roland Adolfsson,2
Dainius Adomaitis,1
Svajnas Adomaitis,1
Daniel Adomako,1
Lena Annika Adomat,10
Aurimas Adomaviius,1
Neil Isaac Adonis,1
Ador,1
Istvn Adorjn,2
Jnos Adorjn,1
William Adornado,1
Jean-Luc Adorno,1
Omar Adorno,1
Rubn Adorno Melndez,2
Barthelmy Adoukonu,1
Martin Natchaba Adouna,1
Conrad Adriaenssens,9
J. Adriaenssens,1
Nathan Ghar-Jun Adrian,8
Vera Adrian,1
Selvyana Adrian-Sofyan,3
Adriana Aparecida dos Santos,3
"Eduardo ""Bto"" Adriana",2
Sharnol Leonard Adriana,3
"Adriana ""Adrianinha"" Moiss Pinto",5
Elisngela Maria Adriano,4
Attila Adrovicz,1
Carlos Adsera Puig,1
Mark J. Adshead,1
"Fredua Koranteng ""Freddy"" Adu",1
Carlos Adueza Troll,1
Martha Adusei,2
Aduuchiin Baatarkh,1
Serhiy Mykolaiovych Advena,4
Adyaagiin Jgdernamjil,1
Viktoriya Adyeva,1
Erkin Adylbek uulu,1
Olga Olegovna Adzhigerskaya,1
Rustam Iwanovych Adzhy,2
orbergur Aalsteinsson,1
Silulu A'etonu (-Grey),1
Urs Aeberhard,1
Max Aeberli,1
Adolf Aebersold,1
Regula Aebi (-Anliker),1
David Aebischer,2
Christian Aebli,1
Klaus Aeffke,1
"Carl Bror Emil ""Kalle"" Aejemelaeus (-im)",1
Eduard Aellig,1
Lon Joseph Aelter (-Freddy),2
Hansjrg Aemisegger,1
"Mechelina Agnes Elisabeth ""Lies"" Aengenendt",2
Jasper Aerents,4
Luca Aerni,1
Jean Aerts,3
Katrien Aerts,1
Mario Aerts,1
Sara Aerts,1
Andreas Aeschbach,1
Marianne Aeschbacher,3
Marita Aeschbacher,2
Frdric Charles Aeschlimann,2
Jean-Jacques Aeschlimann,1
Peter Aeschlimann,1
Albert Aeschmann,3
Oscar Adolf Richard af Strm,1
Paulus Reinhold af Uhr,1
Hamed Afagh Eslamieh,1
Brian O'Neill Afanador Prez,1
Nikolay Konstantinovich Afanasyev,1
Valery Yevgenyevich Afanasyev,1
Kseniya Dmitriyevna Afanasyeva,8
Yelena Aleksandrovna Afanasyeva (Vlasova-),1
Mustapha Afandi,1
Khairulnizam Mohd Afendy,2
Abel Aferalign,1
Jammal-ud-Din Affendi,1
Xavier Affentranger,3
Franois Jacques Affolter,1
Konrad Affolter,1
Ahmed Afghan,1
Alessia Afi Dipol,2
Ahmed Afifi,1
Gharib Afifi,1
Shimaa Afifi,1
Maksim Sergeyevich Afinogenov,3
Madjid Aflaki Khamesh,1
Evelina Afoa,1
"Olabisi ""Bisi"" Afolabi",4
Vladimir Afonin,1
Inha Mykolavna Afonina,1
Nuno Miguel Figueiredo Afonso,1
Paixo Afonso,1
Marina Anatolyevna Aframeyeva,1
Felicia Afrsiloaie (-Jitianu),1
Cecil Sebastian Afrika,1
Hannah Afriyie,2
Georgios Afroudakis,5
Khristos Afroudakis,4
Mehrdad Afsharian Tarshiz,2
Ibrahim Afsharpour,1
Mohammad Anwar Afzal,1
Muhammad Afzal,4
Muhammad Afzal Manna,1
Mirza Najib Aga,1
Karim El-Husseini Aga Khan,3
"Timothy Ernest Victor Kwizera ""Tim"" Agaba",1
Drago Agache,1
Lavinia Agache (-Carney),6
Aleksandr Agafonov,3
Alisa Agafonova,1
Alphonsine Agahozo,1
Victor Okechukwu Agali,1
Luca Agamennoni,4
Marina Aganina,1
Eldijana Dana Aganovi (-Bentsen),3
Gennady Mikhaylovich Agapov,2
Francilla Agar (-Schofield),1
Mark Sidney Andrew Agar,2
"Steven Kirwan ""Steve"" Agar",1
Arturo Ernesto Agard,1
Andre Kirk Agassi,2
Arthure Agathine,1
Krikor Agathon,3
Rstm Aayev,1
Vilayt Aayev,1
Giancarlo Agazzi,2
Gladstone Agbamu,1
Leopold Agbazo,1
Ajayi Agbebaku,1
Clarisse Agbegnenou,1
Agberto Correa de Matos,2
Sonya Agbssi,1
Komi-Mawussi Agbetoglo,1
Francis Agbo,1
"Jos V. Agdamag, Jr.",2
"William Ashby ""Bill"" Agee",1
Iwao Ageishi,1
Craig John Agena,1
Ronald Jean-Martin Agnor,2
Franco Agentho,1
Wendy Caroline Ager-Grant,3
Jesper Agergrd Jensen,1
Henrik Agersborg,1
Maia Kristiane Agerup,1
Ragna Agerup,1
Viktor Ivanovich Ageyev,3
Krishnan Kumar Aggarwal,2
Neha Aggarwal,1
Sven Ingvar Agge,1
Harald Agger,1
Khoudir Aggoune,1
Edward Jeff Aggrey-Fynn,1
Adalbert Agh,1
Istvn gh,2
Norbert gh,2
Olivr gh,3
Mamed Aghaev,1
Julius Aghahowa,1
Nasser Aghaie,1
Emanoul B. Aghasi (Agassian-),2
Levon Aghasyan,1
Joseph Aghoghovbia,1
Naroa Agirre Kamio,2
Vladimir Agishev,1
Joanna Jane Agius,3
Neil Agius,1
Umberto Agliorini,1
Marilyn Agliotti,3
Aurlien Agnan,1
Benjamin Agnel,1
Marysette Agnel,6
Yannick Agnel,6
Robert David Garrick Agnew,5
Claudio Agnisetta,1
Nemo Agodi,1
Kally Agogo,1
"Jeffrey Allan ""Jeff"" Agoos",1
Gregorio Ags Muruzabal,1
Marc Agosta,1
Meghan Christina Agosta (-Marciano),3
Pedro Emanuel Costa Agostinho,3
Dante Agostini,1
Jorge Agostini Villasana,1
"Michael George Raymond ""Mike"" Agostini",2
Paul Agostino,1
"Andrew ""Andy"" Agosto",1
"Benjamin Alexandro ""Ben"" Agosto",2
Imre goston,2
Simon Agoston,1
Judit goston-Mendelnyi,1
Carlo Agostoni Faini,5
Hernn Marcelo Agote,2
Eduardo Nilton Agra Galvo,1
Salvador Jos Milhazes Agra,1
Anna Agrafioti,1
Seyyit Ahmet Aral,1
Jess Agramonte Terry,1
Slim Agrebi,1
Debora Agreiter,2
Erik Alfred gren,1
Ulrika Maria gren,1
Renzo Pasquale Zeglio Agresta,4
Lindy Brigitte Agricole (Leveau-),1
Christel Agrikola,1
Georg Agrikola,2
Georgios Agrimanakis,1
Ioannis Agrimis,1
Laura Agront Snchez-Pimion (-Hobbs),1
Spyros Agrotis,1
"Estella ""Stella"" Agsteribbe (-Blits)",1
Ral Alfonso Aguayo Saladin,1
Norisbeth Isais Agudo Gonzlez,1
Eric Agueh,2
Ernesto Agero Shell,1
Albino Manuel Agero,1
Mario Felipe Aguero Medrano,1
Pedro Luciano Agero Ceballos,1
Rubn Jos Agero,1
Sergio Leonel Agero del Castillo,1
"Taismary ""Tai"" Agero Leiva (-Botteghi)",2
ngel Aguiar Garca,15
Anoumou Aguiar,1
Gonzalo Aguiar Martnez,1
Joo Paquete Aguiar,1
Luis M. Aguiar Donatti,1
Rubn Humberto Aguiar,1
Samuel Aguiar,1
Jos Luiz Aguiar e Ramalho,1
Barry Aguibou,1
Claudio S. guila,1
Judith guila Hernndez,2
Alberto Martn Aguilar Surez,1
Alessandra Aguilar Morn,3
Andreas Aguilar,8
Andrey Alberto Aguilar Komissarov,7
Antonio Aguilar Chastellain,2
Dario Aguilar Gonzlez,8
Eduardo Aguilar Estrada,1
"Elisabeth ""Elisa"" Aguilar Lpez",2
Enrique Aguilar Zermeno,1
Evelis Jazmin Aguilar Torres,1
Felipe Aguilar Mendoza,1
Felipe Aguilar Schler,1
Fernando Aguilar Camacho,2
Florencio Aguilar Mejia,2
Iaki Aguilar Vicente,3
Irving Jaime Aguilar Robles,1
Jos Aguilar Pulsn,1
Juan Aguilar,1
Karel Aguilar Chacn,3
Luis Enrique Aguilar Brenes,1
Luis Aguilar,1
Macarena Aguilar Daz,2
Mariano I. Aguilar,2
Mario David Aguilar,1
Maximiliano Aguilar Salazar,3
Michael Aguilar,1
"Natalia Irina ""Natasha"" Aguilar Komissarova",2
Domingo Omar Aguilar Cardenas,4
Rafael Aguilar Morillo,1
Sandra Aguilar Navarro,2
Severino Aguilar Fruto,1
Wendy Aguilar,1
Yulenmis Aguilar Martnez,1
Ana Carolina Aguilera,1
Errol Aguilera,1
Esteban Aguilera Leiva,1
Jessica Carolina Aguilera Aguilera,1
Jorge Luis Aguilera Ruiz,1
Tomas Alonso Aguilera Armendariz,1
Yosvany Aguilera Zamora,2
Lua del Mar Aguili Ribera,1
Julen Aguinagalde Akizu,1
Carlos Aguirre,3
Carolina Aguirre Giraldo,2
Damaris Gabriela Aguirre Aldaz,2
rick Germain Aguirre Tafolla,1
Facundo Aguirre,1
Gabriela Aguirre,1
Gustavo Hernando Aguirre,1
Jeinkler Ernesto Aguirre Manso,3
Jess Aguirre Delgado,3
Jorge S. Aguirre Martin,2
Jorge David Aguirre Wardi,1
Jos Luis Aguirre Arruti,1
Juan Luis Aguirre Barco,1
Luis Domingo Aguirre Barreyro,1
Marcelo Vctor Aguirre,3
Mason Singer Aguirre,1
Ordan Ramn Aguirre,1
Rolando Julin Aguirre Barreyro,1
William Duilio Aguirre Villavicencio,2
Luis Aguirrebea Gabiola,1
Pedro Manuel Aguirrebea Gabiola,1
Matas Aguirregaray Guruceaga,1
Diego Aguirregomezcorta,1
Mikel Aguirrezabalaga Garca,1
Marianne Agulhon,1
Sri Wahyuni Agustiani,1
Agustn Rodrguez Santiago,1
Manuel Agustn Peypoch,1
Gurn Fema gstsdttir,2
Jos Agut Bonfills,1
Lameck Aguta Orero,1
Albert Agyemang,3
Joseph Agyemang-Gyau,1
Francis Keita Agyepong,2
"Jacqueline Nana A. D. ""Jackie"" Agyepong",2
"Nicholas Mark ""Nick"" A'Hern",3
Michael H. G. Ah Matt,1
Robyn Mokihana Ah Mow-Santos,3
Juliette Chantal Ah-Wan,1
Sabiahmad Abdullah Ahad,1
Feta Ahamada,2
Younes Al-Ahamdi,2
Joseph Ahanda,1
Clarice Ahanotu,1
Kelsie Ahbe,1
"Daniel William ""Dan"" Ahearn (Ahearne-)",1
Kevin Joseph Ahearn,1
"Timothy Joseph ""Tim"" Ahearne",4
"Frederick Anthony ""Fred"" Ahern",2
"Patrick Lee ""Pat"" Ahern",1
"Michael Kofi ""Mike"" Ahey",7
Koku Mensah Ahiaku,1
Stephen Dotse Koblah Ahialey,1
Lahcen Ahidous,2
Augustine Ahinful,1
Jahan Ahir,1
Toivo Eemil Ahjopalo (Andelin-),2
Bruno Valfrid Ahlberg,2
Flemming Ahlberg,1
Gillis Ferdinand Ahlberg,1
Mats Bertil hlberg,2
Olof Ahlberg,1
Erik Torsten Ahldn,1
William Alexander (Wilhelm Alexander-) Ahlemeyer,1
Annica Gunilla hln,2
Johan Petter hln (Andersson-),1
Thomas Valter hln,1
Emilio Leodegardo Ahlers Salome,1
Jos Pablo A. Ahlers Henderson,1
"Maria ""Ria"" Ahlers (-Steenpaal)",2
Anselm Ahlfors,2
Alexis Malkolm Ahlgren,1
Anders Oscar Ahlgren,2
Elisabeth Ulla Johanna kesdotter Ahlgren (-Borglin),2
George Lewis Ahlgren,1
Mats Lennart Ahlgren,1
Nils Bertil Ahlin,1
Erik Lennart Ahlin,1
Johanna Maria Helne Ahlm,2
"Henrik Aleksander ""Heikki"" hlman (-Pennola)",6
Christian Ahlmann,8
Else Margrethe Ahlmann-Ohlsen,1
Kerstin Lucia Ahlqvist (-Winnberg),2
Thure Johan Ahlqvist,1
Tor Ahlsand,1
Per Egil Ahlsen,1
"Anna Margareta ""Ann-Margret"" Ahlstrand (-Osterman)",1
Bengt Anders Ahlstrm,1
"Sten Olov ""Olle"" hlund",1
Gustav Rune hlund,2
Jitendarjit Singh Ahluwalia,2
Abbas Ahmad,2
Bashir Ahmad,1
Ibrahim Ahmad,1
"Sheikh Mahmood ""Joe"" Ahmad",1
Maqsood Ahmad,1
Mohamed Ahmad Ali Gharib Juma,1
Ramli Ahmad,2
Tontowi Ahmad,2
Waseem Ahmad,3
Yahya Ahmad,1
Elaheh Ahmadi,3
Arne Per hman,3
Jrg Ahmann,2
"Christine M. ""Crissy"" Ahmann-Leighton (-Perham)",3
Abdalla Ahmed,1
Abdel Latif Ahmed,1
Abdul Lahij Ahmed,1
Abdullah Ali Ahmed,2
Adnan Ahmed,1
Muhammad Akhlaq Ahmed,1
Alaa Ahmed Khdhayir,1
Alaa El-Din Ahmed,1
Muhammad Ashfaq Ahmed,1
Azneem Ahmed,1
Bashir Ahmed,1
Esraa Ahmed El-Sayed,1
Fareed Ahmed,1
Ghofran Ahmed Zaki,1
Hadi Ahmed Basheer,1
Hamid Ahmed,1
Hassan Kamel Ahmed,1
Heba Ahmed,1
A. Hussain Ahmed,1
Ishtiaq Ahmed,2
Mahmoud Ahmed,1
Manzoor Ahmed,3
Masood Mirza Ahmed,1
Mohammed Abdul Elah Ahmed,1
Mohammed Ahmed,3
Muhammad Anis Ahmed,1
Mumtaz Ahmed,1
Mushtaq Ahmed,2
Nasir Ahmed,1
Raed Ahmed,1
Riaz Ahmed,2
Samia Mohamed Hagrass Ahmed,2
Shahbaz Ahmed,3
Shakeel Ahmed,1
Shamha Ahmed,1
Shehabeldin Ahmed Saad Ahmed Saad,1
Sohail Ahmed,1
Zemzem Ahmed Deko,1
Ehab Fuad Ahmed Nagi,1
Masbah Ahmmed,1
Ahn Jin-Soo,11
Manfred Ahne,1
Arthur Ahnger,1
Eugen Nikolaus Ahnstrm,1
Aimo Antero Aho,1
Matti Olavi Aho,1
Paavo Aho,2
Pascal Aho,2
Seppo Risto Aho,2
Viljo Johannes Aho,1
Seppo Johannes Ahokainen,1
Juha Matti Ahokas,4
Kouame Calixte Aholou,1
Janne Petteri Ahonen,17
Leo Vilhelm Ahonen,2
"Pirjo Hannele Ahonen (Nieminen-, Blomqvist-)",1
Odile Ahouanwanou,1
Murielle Ahour,4
Herwig Ahrendsen,1
Erich Ahrendt,1
Peter Ahrendt,1
Brigitte Ahrenholz,1
"Christian ""Chris"" Ahrens",2
Gaby Diana Ahrens,3
Guillermo Ahrens Valdivia,1
Marlene Ahrens Ostertag (-Ebensperger),2
Stefan Ahrens,1
Thomas Ahrens,1
Gunnar Johan hs,2
Mohammad Ahsan,2
Mustafa M. Ahshad,1
Nicole Ahsinger,1
Gustav Edgar Trner hsman,1
Neha Ahuja,2
Antonio Ahumada Ruiz,1
Daniel Ahumada Gaete,1
Herminio F. Ahumada Ortiz,2
Ren Ahumada Rodrguez,2
Johannes Ahun,2
Viktor Ahven,1
Michelle-Lee Raquel Ahye,5
Ai Linuer,1
Ai Yanhan,2
Jrmy Aicardi,1
Matteo Aicardi,2
Mara Magdalena Aicega Amicarelli,4
Mohamed Al-Aich,1
Hans Aichele,1
Utz Aichinger,1
Juan ngel Luis Aichino,1
Vlad-Drago Aicoboae,1
Hideaki Aida,1
Chrif Baba Aidara,2
Aleksis Aide,1
Mehdi Aidet,3
Neringa Aidietyt,2
Rosaria Aiello,1
Pasquale Aiese,1
Franz Aigner,1
Hannes Aigner,2
"Ingeborg ""Inge"" Aigner (-Weichert)",4
Nobuyuki Aihara,16
Toyoyi Aihara,2
Yutaka Aihara,8
Kerstin Monika ij (-Lenndin),2
Ryoji Aikawa,1
Harry Leslie Aikines-Aryeetey,1
Alexander Michael Hirst Aikman,1
Clelia Ailara,1
Alessandro Aimar,2
Ambrosio Aimar,1
Lucien Aimar,1
Mongkol Aimmanolrom,1
Richard Aimonetto,2
Giacomo Aimoni,4
Djamel Ainaoui,1
"Charles Benedict ""Ben"" Ainslie",5
Ian Richard Ainslie,3
Kurt Harold Ainsworth,1
Sarah Catherine Ainsworth,1
Sophie Claire Ainsworth,1
John Creyghton Ainsworth-Davis,2
Armi Ursula Airaksinen (-Bveryd),2
Joan Winnifred Airey (-Weedon),1
Mauro Gabriel Airez,1
Markku Erkki Airio,2
Enrico Airoldi,1
Remo Airoldi,1
Anna Airy (-Pocock),2
Michael Christopher Aish,2
Robin Allingham Aisher,3
Nicolas Assat,1
Tassadit Assou,2
Saiyidah Aisyah Mohamed Rafa'ee,1
Rachid Ait Atmane,1
Hamid Ait Bighrade,1
Kamel Ait Daoud,1
Anasse At El Abdia,1
Miloud Ait Hammi,1
"Amina ""Mina"" At Hammou",2
Seltana At Hammou,1
Makhlouf Ait Hocine,1
Ahmed Ait Moulay,4
Zied Ait Ouagram,2
Samir At Sad,2
Souad At Salem (-Mahour-Bacha),5
Brahim Ait Sibrahim,5
Fiorella Ata Junek,1
"Gordon ""Gord"" Aitchison",1
Frances Helen Aitchison (-Leisk),2
"Andrew Irving ""Andy"" Aitken",1
"Robert ""Bobby"" Aitken, Jr.",1
Brett Aitken,4
Kiera Leigh Aitken,2
Robert Ingersoll Aitken,1
William Victor Aitken,1
Vladimir Atoff,1
Marina Aleksandrovna Aitova (Korzhova-),2
Artur Surenovych Aivazian,12
Yakubu Aiyegbeni,1
Hiroyasu Aizawa,2
Iwao Aizawa,3
Marion Aizpors,4
Hctor Aizpuro,1
Eirini Andili,1
Edward Alabi Ajado,4
Efe Ajagba,1
Mozafar Ajali,1
Irene Ajambo,1
"Oluwafemi ""Junior"" Ajayi",1
Kikelomo Ajayi,1
Astrit Ajdarevi,1
Omar Ajete Iglesias,3
Geard Ajetovi,1
"Ebenezer Oluwafemi ""Femi"" Ajilore",1
Naasan Ajjoub,2
Salem Ajjoub,2
Zita Ajkler,2
Angela Ajodo,1
Mobolade Abimbola Ajomale,1
Olusegun Ajose,1
Benedicta Ajudua,1
Chioma Ajunwa (-Opara),3
Ahmet Ak,1
Kouadio Vincent Aka-Akesse,3
Yukiko Akaba,2
William Michael Jeffrey Akabi-Davis,3
Kriss Kezie Uche Chukwu Duru Akabusi,6
Ali Akacha,1
Chieko Akagi,1
Kanji Akagi,4
Norihiro Akahoshi,1
Kosei Akaishi,3
Stella Akakpo,1
Toshiro Akamatsu,1
Muideen Akanji,1
Iyabo Akanmu,2
Nasuh Akar,1
Akiko Akasaka,1
Yuichi Akasaka,2
Peter Akatsa,2
Hiroyuki Akatsuka,1
Aleksey Nikolayevich Akatyev,2
Taju Akay,1
Shikashi Akazawa,1
zdemir Akbal,2
Salman Akbar,2
Waqar Akbar,1
Ahmed Akbari Javid,3
Ali Akbarnejad,1
Egamnazar Akbarov,1
Fahrettin Akba,1
Fuat Akba,1
Hseyin Akba,3
Raif Akbulut,1
smail Akay,2
Tolga Aslan Akcayli,1
Meryem (Mirriam Jepchirchir-) Akda (Mayo-),1
Tark Langat Akda,2
Vehbi Akda,3
Ahmet Akdilek,2
lknur Akdoan,1
Metin Akdurak,1
Adolfas Akelaitis,1
Patsy Serafina Akeli,2
Anatoly Vasilyevich Akentyev,4
Peter Dag Torsten kerberg,1
Thomas Carl Torsten kerberg,2
Anne Carita kerblom (-Vainio-),1
Nils Carlsson kerblom,1
Ulf Erik kerblom,1
Harry Mikael kerfelt,1
Rainer Robert kerfelt,1
Rolf Rafael kerfelt,1
Marcus Ricard kerholm,1
Nils Erik kerlindh,1
Ernst Gunnar kerlund,2
Olle Erik Curys kerlund,1
Bruce Robert Akers,2
"Charles Arthur ""Charlie"" Akers",2
Michelle Anne Akers,1
Stephen George Akers,3
Carl Arne Wilhelm kerson,1
Jan-Erik kerstrm,1
Rolf Evert kerstrm,1
"Henry ""Hank"" Akervall",1
Jns Bruno Vincent kesson,1
Lars Arne kesson,1
Nikolaos Akestoridis,1
Bilal Akgl,1
brahim Akgl,1
Sezer Akgl,1
Taha Akgl,2
Avni Akgn,1
Svitlana Viktorivna Akhadova,1
Yelena Rabigovna Akhaminova (-Sokolovskaya),1
Joseph Mukuku Akhasamba,2
Albina Khamitovna Akhatova,10
Giorgos Akhilleos,4
Adkhamdzhon Akhilov,2
Akhat Akhirov,1
Sergey Akhirov,1
Mohamed Reza Akhlagh Pasand,1
Habibollah Jomeh Akhlaghi,2
Davoud Akhlagi Safa,2
Murodzhon Kakharovich Akhmadaliyev,1
Yerdos Zhaksimbinovich Akhmadiyev,2
Artur Kamilevich Akhmatkhuzin,4
Bakhtiyar Shakhabutdinovich Akhmedov,1
Ibad Amirovich Akhmedov,1
Lyutvi Dzhiber Akhmedov,2
Shukhrat Akhmedov,2
Leyla Begnyazovna Akhmerova,1
Damir Akhmetbekov,2
Sofia Akhmeteli,3
Bakhyt Beshimbekovich Akhmetov,3
Rustam Fahimovych Akhmetov,1
Igor Vladimirovich Akhremchik,1
Nataliya Akhrimenko (-Petrova),2
Doli Akhtar,3
Gulraiz Akhtar,1
Khaled Akhtar,1
Muhammad Akhtar,2
Naeem Akhtar,2
Shabana Akhtar,1
Mirabella Viliamivna Akhunu,6
Aleksandr Akhyun,1
Allan Akia,1
Tadahiro Akiba,1
Takeshi Akiba,3
Mercy Akide (-Udoh),2
John Akii-Bua,3
Edward Akika,1
Masahiro Akimoto,2
Anatoly Ivanovich Akimov,1
Andrey Aleksandrovich Akimov,1
Vladimir Ivanovich Akimov,1
Erdoan Akn,1
Oyeronke Akindele,3
Peter Akinlabi,2
Morolake Akinosun,1
Foluke Antinuke Akinradewo,2
"Omolade ""Lade"" Akinremi",1
Kayode Akinsanya,2
Henry Adetokunboh Akinwande,1
Jonathan Akinyemi,2
Mary Akinyemi (-Akinkuowo),2
"Mildred Akinyi ""Milka"" Alango",1
Mobolaji Iyabode Akiode,1
Erika Akiyama,2
Teruyoshi Akiyama,1
Yasunari Akiyama,1
Yoshiko Akiyama,1
Lahcen Samsam Akka,2
Malika Al-Akkaoui,3
Halil Akka,2
Khadzhimurat Magomedovich Akkayev,2
"Johannes ""Johs"" Akkerhaugen",1
Marina Dazmirovna Akobiya,1
"Joshua Emmanuel ""Josh"" Akognon",1
Eric Akogyiram,3
Ayewoubo Akomatsri,1
Alego Akomi,1
Boay Akonay,1
Aleksandr Akondinov,1
Aulis Juhani Akonniemi,1
Charles Kwablan Akonnor,1
Ajtony kos,2
Balkrishan Akotkar,1
Kossi Casimir Akoto,4
Mavis Akoto,1
Artur Vladimirovich Akoyev,1
Ime Akpan,1
"Solomon Sunday Osayande ""Sonny Ba"" Akpata",1
Daniel Akpeyi,1
Mehmet Akpnar,1
Justina Akpulo,1
Maria Helene Akraka (-Henriksson),1
Smart Ekiyegha-Akraka,1
Ahmed Akram Abbas Mahmoud,2
Muhammad Akram,1
Nashat Akram Abid Ali,1
Aristidis Akratopoulos,2
"Konstantinos ""Kostas"" Akratopoulos",2
Sigurd Olav Akre-Aas,8
Simo Huvi Akrenius,1
Varvara Akritidou,1
Youssef Akrout,2
Monica Aksamit,1
Anastasiya Sergeyevna Aksenova,4
Liudmyla Vasylivna Aksenova (Shapovalova-),2
Merey Akshalov,1
Aleksandr Timofeyevich Aksinin,4
Viktor Aksonov,1
Ltf Aksoy,1
Bekir Aksu,1
Semra Aksu (-Bayan),4
Kemal Aksur,3
Nikolay Aleksandrovich Aksyonov,2
Alyona Aksyonova,4
Irina Anatolyevna Aksyonova,4
Yelizaveta Vyacheslavovna Aksyonova,1
Sergey Vladimirovich Aksyutin,1
Mohammad Aktar,1
Sonia Aktar,1
Hseyin Akta,2
Serap Akta,2
Shirin Akter,1
Armah Akuetteh,1
Ohenewa Akuffo,1
Yuliya Yurivna Akulenko,1
Marina Sergeyevna Akulova,1
Julius Akumu,1
Chie Akutsu,1
Kozu Akutsu,1
Noah Akwu,1
Vladyslav Ivanovych Akymenko,1
Hasan Al,1
Thijs Joris Al,1
Mohamed Al Moukdad,1
Naser Al Shami,1
Hussein Al-Aameri,1
Kamil Al-Abbasi,2
Abdul Rahman Hassan Al-Abdullah,1
Abdullah Basheer Al-Abdullah,1
Jamal Al-Abdullah Sulaiman Sultan,2
Sami Juma Sulaiman Al-Abdullah,2
Ali Al-Abed,3
Hassan Abdullah Al-Absi,2
Saeed Ali Al-Adhreai,1
Qaied Al-Adwani,1
Ahmad Al-Afasi,1
Fawaz Al-Ahmad,1
Salem Mouled Musa'id Al-Ahmadi,3
Ahmed Sa'd Mas'ud Al-Ahmed,5
Abbas Murshid Al-Aibi,1
Abdullah Azzan Al-Akbary,1
Abdullah Sulaiman Al-Akbary,2
Mazoon Khalfan Saleh Al-Alawi,1
Mishal Al-Ali,1
Mubarak Anber Aman Al-Ali,1
Abdul Azim Mohamed Al-Aliwat,1
Rashid Saad Riyadh Al-Ameeri,1
Mohamed Al-Ammari,1
Ali Ahmed Al-Amri,2
Tariq Ahmed Al-Amri,1
Atallah Al-Anazi,2
Abdullah Mohamed Amer Al-Anbari,1
Adel Al-Anezi,1
Abdel Aziz Khalid Al-Anjri,1
Bassam Al-Ansari,3
Meshal Al-Anzi,1
Safaq Qaed Al-Anzi,1
Ahmad Al-Aosta,2
Ahmed Abdulrahman Al-Arbeed,2
Dhaher Al-Aryani,1
Sayed Mohamed Al-Asibi,1
Yousef Al-Askari,1
Nidal Al-Asmar,1
Jarrah Al-Asmawi,3
Khaled Al-Assaf,1
Ahmed Mahmoud Al-Assiri,2
Mohamed Juma Al-Aswad Al-Makhoun,1
Kamal Ibrahim Al-Athari,1
Rashid Salih Hamad Al-Athba,3
Mary Al-Atrash,1
Hamad Mubarak Al-Attiya,1
Nasser Salih Nasser Abdullah Al-Attiya,6
